SOR OMEGA test,,,,,,,,,,
Array size = 64 x 64,,,,,,,,,,
1.15,1734,1781,919,1757,1368,1990,1995,706,983,1618
1.15,1034,1934,1834,1861,1991,1155,2001,1421,2011,1598
1.16,1020,1308,1512,1894,1192,1785,1001,1527,1635,1266
1.16,641,1804,1671,1423,1194,1421,1937,1603,1532,1050
1.17,1817,1769,1811,1852,1572,1816,1428,1839,1423,1744
1.17,1808,1779,1179,1607,1856,1759,1230,1917,1872,1855
1.18,1194,1592,1711,1426,845,1125,1778,1669,1597,1409
1.18,1608,1608,1515,1423,1308,1054,805,1644,1614,1542
1.19,1814,686,1263,1518,1696,1969,1685,1035,1620,1460
1.19,1443,763,1162,1597,1551,1567,1466,1866,1771,1782
1.2,1533,1699,1425,888,1598,1478,1704,1564,1245,1216
1.2,1723,1471,1792,1492,1319,1532,992,1701,720,1700
1.21,1520,1705,965,1665,1515,1740,1032,777,1710,1630
1.21,1569,1554,715,1085,1511,934,1487,1525,1618,1145
1.22,1570,741,1601,1419,1430,1026,1521,1435,1343,1528
1.22,1522,1413,1202,1354,1616,1062,1461,685,1329,1067
1.23,1332,1284,1422,1054,1659,1742,1414,1336,1370,1563
1.23,1395,1269,1667,1300,1557,1361,1356,974,1155,1159
1.24,1616,1607,1449,1111,1467,1502,1075,1604,1310,1416
1.24,1275,906,1468,1486,1484,1329,1632,1174,1405,1214
1.25,655,1615,1689,1121,1459,1407,1010,1547,1180,925
1.25,1518,1549,1466,1518,686,1103,1553,1600,1620,1129
1.26,1159,1632,1162,1408,1381,1349,1441,1487,902,1548
1.26,1176,1132,1565,1523,1208,1129,1453,1369,1451,1316
1.27,800,785,1155,1446,1014,1289,1286,1353,1599,1568
1.27,1199,843,1319,688,814,1297,1398,1398,1507,1437
1.28,1127,1421,1178,1339,1326,1377,1555,1041,1218,767
1.28,1455,1402,933,1144,1035,1084,1442,867,1293,1232
1.29,1070,1152,1318,1380,1458,1164,1433,1365,865,1575
1.29,1212,1424,1505,1243,1232,1324,1573,1176,1395,1258
1.3,1237,1513,1522,1226,1290,1136,1055,1300,1353,1248
1.3,937,1138,1169,912,1383,1144,1289,1336,1235,1299
1.31,1292,1356,787,1172,1361,1389,1246,1457,1391,1190
1.31,1222,1423,1201,555,1031,1441,1291,1173,1152,1468
1.32,1467,1132,1122,1326,1250,1252,1060,1362,601,918
1.32,1146,1346,1320,1377,1205,1295,1147,1071,1353,1016
1.33,1336,1320,1136,1189,1377,1280,1306,1230,1170,1403
1.33,1154,1338,1405,1449,1083,986,1146,954,812,1148
1.34,1014,1373,1121,839,816,1223,980,1381,1401,892
1.34,1260,1224,958,1189,1164,1199,1057,1162,1043,1335
1.35,1173,1119,1287,675,564,1390,1078,1091,824,1138
1.35,1066,1176,819,1099,929,1167,907,1113,1361,1058
1.36,1114,1098,1249,541,1085,1249,1111,1292,1170,1082
1.36,1152,1135,1271,1214,1186,1171,854,1264,787,1340
1.37,1174,1113,1078,1150,1109,1017,1277,1218,1082,1184
1.37,1195,828,774,1273,1217,1302,1018,1121,1163,1191
1.38,878,1208,1180,1271,1253,902,1209,1126,1077,1034
1.38,1091,1150,1152,1187,1226,998,1184,942,979,774
1.39,885,1153,1152,1053,1061,872,947,1161,826,847
1.39,1058,1121,1001,783,819,1138,1200,1105,1002,461
1.4,810,998,1138,972,1055,1044,835,1055,1012,1073
1.4,833,773,1052,526,1078,979,1179,643,1099,1117
1.41,934,1103,837,970,1111,1061,1125,972,1197,1037
1.41,864,941,1152,1140,1021,1100,806,1098,689,413
1.42,981,984,1149,1109,1073,866,887,716,1122,1060
1.42,1029,1015,1043,1036,684,1024,950,947,811,1112
1.43,958,1073,934,835,804,1081,1135,1022,712,986
1.43,531,1041,1107,981,1106,1024,751,1112,1122,943
1.44,929,952,1030,914,849,424,1101,878,968,979
1.44,910,1020,894,718,849,625,1101,1040,807,826
1.45,590,941,584,434,935,895,937,871,696,960
1.45,957,977,1007,962,1044,936,647,970,1058,929
1.46,822,806,988,991,777,387,843,1025,577,948
1.46,914,905,877,739,813,915,993,889,838,872
1.47,864,732,790,859,613,924,935,794,696,740
1.47,722,922,849,1016,598,719,704,839,967,850
1.48,580,954,771,879,658,713,834,779,832,881
1.48,782,754,988,787,842,921,872,570,464,924
1.49,844,583,823,853,887,681,976,945,912,975
1.49,866,943,809,409,792,917,904,426,856,912
1.5,896,897,950,625,727,867,829,867,713,914
1.5,865,811,920,878,775,902,828,873,695,425
1.51,889,836,696,653,616,947,916,800,849,835
1.51,688,981,896,899,786,879,704,554,657,639
1.52,553,846,754,826,925,841,804,829,940,850
1.52,665,714,748,434,818,463,652,799,748,743
1.53,650,844,787,769,775,874,629,878,615,687
1.53,723,847,805,833,788,613,813,519,921,851
1.54,771,723,808,826,857,600,792,856,873,472
1.54,618,366,755,835,773,753,737,608,510,801
1.55,694,837,758,783,519,848,731,669,681,802
1.55,621,671,729,729,806,352,778,352,785,761
1.56,838,785,331,527,779,730,680,700,629,771
1.56,805,710,856,758,674,670,658,780,756,640
1.57,754,721,689,466,716,668,680,450,685,485
1.57,769,565,705,712,735,706,705,819,668,750
1.58,667,546,791,709,719,706,842,762,504,718
1.58,529,723,725,411,337,726,767,831,704,324
1.59,502,706,665,538,604,317,464,674,512,805
1.59,692,689,750,679,711,481,660,603,582,628
,,,,,,,,,,
OMEGA, average iterations,,,,,,,,,
0.8000 3076.6,,3076.6,3076.6,,,,,,,
0.8050 2884.0,,2884.0,2884,,,,,,,
0.8100 2691.3,,2691.3,2691.3,,,,,,,
0.8150 3147.3,,3147.3,3147.3,,,,,,,
0.8200 3121.0,,3121.0,3121,,,,,,,
0.8250 2700.5,,2700.5,2700.5,,,,,,,
0.8300 2741.4,,2741.4,2741.4,,,,,,,
0.8350 2816.7,,2816.7,2816.7,,,,,,,
0.8400 2967.5,,2967.5,2967.5,,,,,,,
0.8450 3046.1,,3046.1,3046.1,,,,,,,
0.8500 3076.3,,3076.3,3076.3,,,,,,,
0.8550 2697.4,,2697.4,2697.4,,,,,,,
0.8600 2783.7,,2783.7,2783.7,,,,,,,
0.8650 2897.7,,2897.7,2897.7,,,,,,,
0.8700 2848.2,,2848.2,2848.2,,,,,,,
0.8750 2536.8,,2536.8,2536.8,,,,,,,
0.8800 2615.9,,2615.9,2615.9,,,,,,,
0.8850 2299.7,,2299.7,2299.7,,,,,,,
0.8900 2684.6,,2684.6,2684.6,,,,,,,
0.8950 2726.7,,2726.7,2726.7,,,,,,,
0.9000 2755.5,,2755.5,2755.5,,,,,,,
0.9050 2206.9,,2206.9,2206.9,,,,,,,
0.9100 2444.8,,2444.8,2444.8,,,,,,,
0.9150 2370.9,,2370.9,2370.9,,,,,,,
0.9200 2475.3,,2475.3,2475.3,,,,,,,
0.9250 2315.2,,2315.2,2315.2,,,,,,,
0.9300 2198.3,,2198.3,2198.3,,,,,,,
0.9350 2216.6,,2216.6,2216.6,,,,,,,
0.9400 2167.6,,2167.6,2167.6,,,,,,,
0.9450 2347.4,,2347.4,2347.4,,,,,,,
0.9500 2206.0,,2206.0,2206,,,,,,,
0.9550 2316.3,,2316.3,2316.3,,,,,,,
0.9600 2250.1,,2250.1,2250.1,,,,,,,
0.9650 2097.7,,2097.7,2097.7,,,,,,,
0.9700 2453.4,,2453.4,2453.4,,,,,,,
0.9750 2142.1,,2142.1,2142.1,,,,,,,
0.9800 2058.4,,2058.4,2058.4,,,,,,,
0.9850 2113.5,,2113.5,2113.5,,,,,,,
0.9900 2225.8,,2225.8,2225.8,,,,,,,
0.9950 2239.8,,2239.8,2239.8,,,,,,,
1.0000 1944.0,,1944.0,1944,,,,,,,
1.0050 2159.4,,2159.4,2159.4,,,,,,,
1.0100 2024.4,,2024.4,2024.4,,,,,,,
1.0150 1952.4,,1952.4,1952.4,,,,,,,
1.0200 1983.0,,1983.0,1983,,,,,,,
1.0250 1907.5,,1907.5,1907.5,,,,,,,
1.0300 1873.0,,1873.0,1873,,,,,,,
1.0350 1850.9,,1850.9,1850.9,,,,,,,
1.0400 1886.0,,1886.0,1886,,,,,,,
1.0450 1996.2,,1996.2,1996.2,,,,,,,
1.0500 1946.4,,1946.4,1946.4,,,,,,,
1.0550 2172.2,,2172.2,2172.2,,,,,,,
1.0600 1806.1,,1806.1,1806.1,,,,,,,
1.0650 1679.9,,1679.9,1679.9,,,,,,,
1.0700 1879.5,,1879.5,1879.5,,,,,,,
1.0750 1747.3,,1747.3,1747.3,,,,,,,
1.0800 1798.5,,1798.5,1798.5,,,,,,,
1.0850 1809.0,,1809.0,1809,,,,,,,
1.0900 1583.8,,1583.8,1583.8,,,,,,,
1.0950 1828.7,,1828.7,1828.7,,,,,,,
1.1000 1676.0,,1676.0,1676,,,,,,,
1.1050 1718.3,,1718.3,1718.3,,,,,,,
1.1100 1503.6,,1503.6,1503.6,,,,,,,
1.1150 1650.6,,1650.6,1650.6,,,,,,,
1.1200 1711.1,,1711.1,1711.1,,,,,,,
1.1250 1661.7,,1661.7,1661.7,,,,,,,
1.1300 1658.4,,1658.4,1658.4,,,,,,,
1.1350 1673.0,,1673.0,1673,,,,,,,
1.1400 1719.0,,1719.0,1719,,,,,,,
1.1450 1736.5,,1736.5,1736.5,,,,,,,
1.1500 1485.1,,1485.1,1485.1,,,,,,,
1.1550 1684.0,,1684.0,1684,,,,,,,
1.1600 1414.0,,1414.0,1414,,,,,,,
1.1650 1427.6,,1427.6,1427.6,,,,,,,
1.1700 1707.1,,1707.1,1707.1,,,,,,,
1.1750 1686.2,,1686.2,1686.2,,,,,,,
1.1800 1434.6,,1434.6,1434.6,,,,,,,
1.1850 1412.1,,1412.1,1412.1,,,,,,,
1.1900 1474.6,,1474.6,1474.6,,,,,,,
1.1950 1496.8,,1496.8,1496.8,,,,,,,
1.2000 1435.0,,1435.0,1435,,,,,,,
1.2050 1444.2,,1444.2,1444.2,,,,,,,
1.2100 1425.9,,1425.9,1425.9,,,,,,,
1.2150 1314.3,,1314.3,1314.3,,,,,,,
1.2200 1361.4,,1361.4,1361.4,,,,,,,
1.2250 1271.1,,1271.1,1271.1,,,,,,,
1.2300 1417.6,,1417.6,1417.6,,,,,,,
1.2350 1319.3,,1319.3,1319.3,,,,,,,
1.2400 1415.7,,1415.7,1415.7,,,,,,,
1.2450 1337.3,,1337.3,1337.3,,,,,,,
1.2500 1260.8,,1260.8,1260.8,,,,,,,
1.2550 1374.2,,1374.2,1374.2,,,,,,,
1.2600 1346.9,,1346.9,1346.9,,,,,,,
1.2650 1332.2,,1332.2,1332.2,,,,,,,
1.2700 1229.5,,1229.5,1229.5,,,,,,,
1.2750 1190.0,,1190.0,1190,,,,,,,
1.2800 1234.9,,1234.9,1234.9,,,,,,,
1.2850 1188.7,,1188.7,1188.7,,,,,,,
1.2900 1278.0,,1278.0,1278,,,,,,,
1.2950 1334.2,,1334.2,1334.2,,,,,,,
1.3000 1288.0,,1288.0,1288,,,,,,,
1.3050 1184.2,,1184.2,1184.2,,,,,,,
1.3100 1264.1,,1264.1,1264.1,,,,,,,
1.3150 1195.7,,1195.7,1195.7,,,,,,,
1.3200 1149.0,,1149.0,1149,,,,,,,
1.3250 1227.6,,1227.6,1227.6,,,,,,,
1.3300 1274.7,,1274.7,1274.7,,,,,,,
1.3350 1147.5,,1147.5,1147.5,,,,,,,
1.3400 1104.0,,1104.0,1104,,,,,,,
1.3450 1159.1,,1159.1,1159.1,,,,,,,
1.3500 1033.9,,1033.9,1033.9,,,,,,,
1.3550 1069.5,,1069.5,1069.5,,,,,,,
1.3600 1099.1,,1099.1,1099.1,,,,,,,
1.3650 1137.4,,1137.4,1137.4,,,,,,,
1.3700 1140.2,,1140.2,1140.2,,,,,,,
1.3750 1108.2,,1108.2,1108.2,,,,,,,
1.3800 1113.8,,1113.8,1113.8,,,,,,,
1.3850 1068.3,,1068.3,1068.3,,,,,,,
1.3900 995.7,,995.7,995.7,,,,,,,
1.3950 968.8,,968.8,968.8,,,,,,,
1.4000 999.2,,999.2,999.2,,,,,,,
1.4050 927.9,,927.9,927.9,,,,,,,
1.4100 1034.7,,1034.7,1034.7,,,,,,,
1.4150 922.4,,922.4,922.4,,,,,,,
1.4200 994.7,,994.7,994.7,,,,,,,
1.4250 965.1,,965.1,965.1,,,,,,,
1.4300 954.0,,954.0,954,,,,,,,
1.4350 971.8,,971.8,971.8,,,,,,,
1.4400 902.4,,902.4,902.4,,,,,,,
1.4450 879.0,,879.0,879,,,,,,,
1.4500 784.3,,784.3,784.3,,,,,,,
1.4550 948.7,,948.7,948.7,,,,,,,
1.4600 816.4,,816.4,816.4,,,,,,,
1.4650 875.5,,875.5,875.5,,,,,,,
1.4700 794.7,,794.7,794.7,,,,,,,
1.4750 818.6,,818.6,818.6,,,,,,,
1.4800 788.1,,788.1,788.1,,,,,,,
1.4850 790.4,,790.4,790.4,,,,,,,
1.4900 847.9,,847.9,847.9,,,,,,,
1.4950 783.4,,783.4,783.4,,,,,,,
1.5000 828.5,,828.5,828.5,,,,,,,
1.5050 797.2,,797.2,797.2,,,,,,,
1.5100 803.7,,803.7,803.7,,,,,,,
1.5150 768.3,,768.3,768.3,,,,,,,
1.5200 816.8,,816.8,816.8,,,,,,,
1.5250 678.4,,678.4,678.4,,,,,,,
1.5300 750.8,,750.8,750.8,,,,,,,
1.5350 771.3,,771.3,771.3,,,,,,,
1.5400 757.8,,757.8,757.8,,,,,,,
1.5450 675.6,,675.6,675.6,,,,,,,
1.5500 732.2,,732.2,732.2,,,,,,,
1.5550 658.4,,658.4,658.4,,,,,,,
1.5600 677.0,,677.0,677,,,,,,,
1.5650 730.7,,730.7,730.7,,,,,,,
1.5700 631.4,,631.4,631.4,,,,,,,
1.5750 713.4,,713.4,713.4,,,,,,,
1.5800 696.4,,696.4,696.4,,,,,,,
1.5850 607.7,,607.7,607.7,,,,,,,
1.5900 578.7,,578.7,578.7,,,,,,,
1.5950 647.5,,647.5,647.5,,,,,,,
