SOR OMEGA test,,,,,,,,,,
Array size = 32 x 32,,,,,,,,,,
0.5,1979,2304,1857,993,1291,1596,1980,2273,1959,1967
0.51,2104,1973,1323,2156,1908,2092,1751,2149,1883,1797
0.52,1267,1922,1877,1665,1727,1543,1594,1988,1927,1469
0.53,2066,1639,1981,1722,1742,2218,1985,1612,1968,1969
0.54,1827,1882,1862,1719,1793,958,1849,1926,1923,1743
0.55,1553,1953,1792,1672,1814,1889,1171,1550,1852,1831
0.56,1847,1838,1666,1825,1641,1808,1502,2015,1787,1774
0.57,1784,1928,1344,1468,789,1616,1744,1300,1740,1929
0.58,1688,1756,1505,1778,1710,1531,1725,1768,1761,1737
0.59,1262,1285,1180,860,1650,1665,937,1455,1409,1734
0.6,1468,1509,1519,1623,1359,1153,1660,1669,1575,1242
0.61,1408,1719,836,1115,1619,1228,944,1461,1694,1710
0.62,1001,1460,1563,1582,1786,1510,1440,1624,1777,1734
0.63,1589,829,1496,1528,1318,1593,1305,1400,1522,761
0.64,1356,1578,1466,1561,1123,1378,1484,1319,1153,1396
0.65,1386,1432,1392,1374,1308,1532,1444,1248,1344,1547
0.66,1160,1480,1369,993,1529,1211,1078,1206,1315,1461
0.67,1236,1235,1478,846,1439,1444,1325,1296,1353,1369
0.68,1392,1319,1405,1190,1132,1065,1455,1480,1305,928
0.69,1329,1066,1484,1390,1224,1350,1213,1322,1461,1066
0.7,1116,1392,1312,1190,1312,1394,1196,1204,830,1379
0.71,1199,1116,1306,1147,1109,1342,1341,788,1280,1266
0.72,1352,1099,1040,1208,1197,1158,1029,1174,789,1222
0.73,1092,1335,1423,1258,1380,1335,1238,1065,934,1162
0.74,619,1059,1204,1166,1200,1074,1158,1143,1218,1327
0.75,907,1020,1031,1247,1125,956,1092,1156,1214,1164
0.76,1139,1142,1126,963,860,970,1179,1217,1219,1087
0.77,1081,993,648,1236,1103,1005,1210,954,1104,1028
0.78,888,1182,1067,699,961,877,1140,1053,883,1088
0.79,1003,1253,1054,972,1110,1094,1039,1224,1014,1008
0.8,845,1095,915,1080,955,1064,1206,1068,1009,1127
0.81,994,1166,905,746,1021,685,919,1036,847,1077
0.82,945,975,1149,1139,1013,1059,954,885,632,1114
0.83,693,937,1074,831,871,862,932,1067,1084,715
0.84,903,890,1068,996,1047,827,850,985,1017,991
0.85,1036,878,944,660,939,937,1007,957,1011,1034
0.86,953,956,904,813,585,1015,853,1048,874,1055
0.87,911,915,615,960,411,915,710,890,1050,983
0.88,598,956,982,921,869,844,744,983,903,988
0.89,858,982,1010,901,581,981,619,673,885,811
0.9,961,738,889,718,883,830,785,726,802,865
0.91,713,876,802,904,880,545,818,907,720,583
0.92,606,771,702,777,785,795,773,882,907,883
0.93,774,498,835,760,782,937,921,846,685,903
0.94,672,839,673,769,835,591,855,687,898,788
0.95,832,801,871,625,787,794,871,715,811,864
0.96,794,651,735,784,701,899,768,859,824,808
0.97,472,780,586,796,757,737,730,663,807,769
0.98,796,724,606,667,763,622,653,709,714,725
0.99,770,795,767,544,682,543,693,724,758,507
1,829,692,679,663,786,573,761,738,799,765
1.01,300,665,605,773,506,583,740,425,624,472
1.02,703,737,683,676,776,604,725,691,570,747
1.03,706,714,648,490,531,726,581,391,693,667
1.04,730,573,295,723,747,627,684,492,740,636
