SOR OMEGA test,,,,,,,,,,
Array size = 128 x 128,,,,,,,,,,
1.48,1598,2602,2063,2960,1334,2151,3003,3104,3192,1961
1.49,2418,1393,2426,1874,2426,2234,2919,2593,2571,2761
1.49,2229,2401,2440,1586,2016,2424,2447,2328,1630,2168
1.5,1438,2794,2112,2159,2266,1644,2043,2481,1710,1278
1.5,2806,1828,2744,2247,2892,1097,2506,1169,2472,2271
1.51,1888,2661,1598,2232,2755,2479,2241,1215,2610,2634
1.51,1890,1842,2288,2165,2444,2817,2419,1697,1340,2368
1.52,1115,2509,2582,2060,2297,2685,1942,1323,2707,2624
1.52,2162,2084,2963,1108,2635,2636,2576,2461,1247,1701
1.53,2392,2594,2670,2634,1752,2743,1844,2461,859,1089
1.53,2362,1755,1714,1894,2402,2009,2373,1523,2340,2472
1.54,2183,2457,2071,2273,1906,1952,2438,1259,1677,2452
1.54,1580,2081,2627,1558,2071,2807,1914,1643,2285,752
1.55,2161,2728,1565,1656,2611,1441,1212,2449,2307,2688
1.55,1715,1699,2235,2282,2489,2222,2592,2416,1768,2399
1.56,2588,1676,2154,2081,2179,2015,2170,2135,2013,2163
1.56,2377,1896,1088,2169,1107,1885,1955,1051,2416,1443
1.57,2600,2209,2337,1989,2205,2156,2065,2210,1098,2392
1.57,1221,2300,2285,1760,2302,1828,2289,1389,984,1691
1.58,2443,1957,1580,2117,698,2044,1520,2297,2120,1462
1.58,1901,1769,1475,1302,1786,2025,2081,2353,2183,1714
1.59,1803,1496,1668,2117,2240,1288,1923,2378,2239,2388
1.59,1309,905,1068,1159,1838,1356,2103,1714,1272,2138
,,,,,,,,,,
OMEGA, average iterations,,,,,,,,,
0.8000 7146.3,, 7146.3,7146.3,,,,,,,
0.8050 8390.8,, 8390.8,8390.8,,,,,,,
0.8100 8773.6,, 8773.6,8773.6,,,,,,,
0.8150 8981.9,, 8981.9,8981.9,,,,,,,
0.8200 8069.9,, 8069.9,8069.9,,,,,,,
0.8250 6891.7,, 6891.7,6891.7,,,,,,,
0.8300 6893.2,, 6893.2,6893.2,,,,,,,
0.8350 7007.2,, 7007.2,7007.2,,,,,,,
0.8400 7551.4,, 7551.4,7551.4,,,,,,,
0.8450 7921.3,, 7921.3,7921.3,,,,,,,
0.8500 8095.8,, 8095.8,8095.8,,,,,,,
0.8550 7485.9,, 7485.9,7485.9,,,,,,,
0.8600 8295.7,, 8295.7,8295.7,,,,,,,
0.8650 7726.1,, 7726.1,7726.1,,,,,,,
0.8700 6959.8,, 6959.8,6959.8,,,,,,,
0.8750 7673.7,, 7673.7,7673.7,,,,,,,
0.8800 7465.8,, 7465.8,7465.8,,,,,,,
0.8850 7141.1,, 7141.1,7141.1,,,,,,,
0.8900 6095.5,, 6095.5,6095.5,,,,,,,
0.8950 6370.2,, 6370.2,6370.2,,,,,,,
0.9000 6852.4,, 6852.4,6852.4,,,,,,,
0.9050 7422.8,, 7422.8,7422.8,,,,,,,
0.9100 6823.0,, 6823.0,6823,,,,,,,
0.9150 6232.8,, 6232.8,6232.8,,,,,,,
0.9200 7756.6,, 7756.6,7756.6,,,,,,,
0.9250 6389.9,, 6389.9,6389.9,,,,,,,
0.9300 7425.8,, 7425.8,7425.8,,,,,,,
0.9350 6130.1,, 6130.1,6130.1,,,,,,,
0.9400 5321.9,, 5321.9,5321.9,,,,,,,
0.9450 6351.2,, 6351.2,6351.2,,,,,,,
0.9500 6229.0,, 6229.0,6229,,,,,,,
0.9550 5890.6,, 5890.6,5890.6,,,,,,,
0.9600 5958.2,, 5958.2,5958.2,,,,,,,
0.9650 5394.9,, 5394.9,5394.9,,,,,,,
0.9700 5166.4,, 5166.4,5166.4,,,,,,,
0.9750 5765.6,, 5765.6,5765.6,,,,,,,
0.9800 6342.5,, 6342.5,6342.5,,,,,,,
0.9850 6216.8,, 6216.8,6216.8,,,,,,,
0.9900 5607.6,, 5607.6,5607.6,,,,,,,
0.9950 5960.7,, 5960.7,5960.7,,,,,,,
1.0000 5635.7,, 5635.7,5635.7,,,,,,,
1.0050 4901.7,, 4901.7,4901.7,,,,,,,
1.0100 5381.5,, 5381.5,5381.5,,,,,,,
1.0150 5612.6,, 5612.6,5612.6,,,,,,,
1.0200 5199.8,, 5199.8,5199.8,,,,,,,
1.0250 5955.6,, 5955.6,5955.6,,,,,,,
1.0300 5538.3,, 5538.3,5538.3,,,,,,,
1.0350 5142.0,, 5142.0,5142,,,,,,,
1.0400 4913.5,, 4913.5,4913.5,,,,,,,
1.0450 4697.7,, 4697.7,4697.7,,,,,,,
1.0500 5366.3,, 5366.3,5366.3,,,,,,,
1.0550 5169.4,, 5169.4,5169.4,,,,,,,
1.0600 5182.4,, 5182.4,5182.4,,,,,,,
1.0650 4771.8,, 4771.8,4771.8,,,,,,,
1.0700 4626.0,, 4626.0,4626,,,,,,,
1.0750 5329.2,, 5329.2,5329.2,,,,,,,
1.0800 5588.7,, 5588.7,5588.7,,,,,,,
1.0850 5444.7,, 5444.7,5444.7,,,,,,,
1.0900 4900.9,, 4900.9,4900.9,,,,,,,
1.0950 5130.4,, 5130.4,5130.4,,,,,,,
1.1000 4262.9,, 4262.9,4262.9,,,,,,,
1.1050 4655.8,, 4655.8,4655.8,,,,,,,
1.1100 4488.3,, 4488.3,4488.3,,,,,,,
1.1150 4980.2,, 4980.2,4980.2,,,,,,,
1.1200 4459.6,, 4459.6,4459.6,,,,,,,
1.1250 4627.0,, 4627.0,4627,,,,,,,
1.1300 4805.2,, 4805.2,4805.2,,,,,,,
1.1350 4394.6,, 4394.6,4394.6,,,,,,,
1.1400 4499.2,, 4499.2,4499.2,,,,,,,
1.1450 4564.1,, 4564.1,4564.1,,,,,,,
1.1500 3372.9,, 3372.9,3372.9,,,,,,,
1.1550 4109.4,, 4109.4,4109.4,,,,,,,
1.1600 3994.2,, 3994.2,3994.2,,,,,,,
1.1650 4896.7,, 4896.7,4896.7,,,,,,,
1.1700 4273.5,, 4273.5,4273.5,,,,,,,
1.1750 4816.9,, 4816.9,4816.9,,,,,,,
1.1800 4556.6,, 4556.6,4556.6,,,,,,,
1.1850 4127.4,, 4127.4,4127.4,,,,,,,
1.1900 3820.5,, 3820.5,3820.5,,,,,,,
1.1950 3981.5,, 3981.5,3981.5,,,,,,,
1.2000 3988.3,, 3988.3,3988.3,,,,,,,
1.2050 4035.3,, 4035.3,4035.3,,,,,,,
1.2100 3911.4,, 3911.4,3911.4,,,,,,,
1.2150 4551.8,, 4551.8,4551.8,,,,,,,
1.2200 4161.2,, 4161.2,4161.2,,,,,,,
1.2250 4432.9,, 4432.9,4432.9,,,,,,,
1.2300 4053.7,, 4053.7,4053.7,,,,,,,
1.2350 3092.1,, 3092.1,3092.1,,,,,,,
1.2400 3586.5,, 3586.5,3586.5,,,,,,,
1.2450 3456.4,, 3456.4,3456.4,,,,,,,
1.2500 3765.6,, 3765.6,3765.6,,,,,,,
1.2550 3302.7,, 3302.7,3302.7,,,,,,,
1.2600 3576.8,, 3576.8,3576.8,,,,,,,
1.2650 3788.6,, 3788.6,3788.6,,,,,,,
1.2700 3429.7,, 3429.7,3429.7,,,,,,,
1.2750 3629.8,, 3629.8,3629.8,,,,,,,
1.2800 3627.2,, 3627.2,3627.2,,,,,,,
1.2850 3532.3,, 3532.3,3532.3,,,,,,,
1.2900 3584.4,, 3584.4,3584.4,,,,,,,
1.2950 2925.2,, 2925.2,2925.2,,,,,,,
1.3000 2865.0,, 2865.0,2865,,,,,,,
1.3050 3385.3,, 3385.3,3385.3,,,,,,,
1.3100 3346.4,, 3346.4,3346.4,,,,,,,
1.3150 3222.2,, 3222.2,3222.2,,,,,,,
1.3200 2796.5,, 2796.5,2796.5,,,,,,,
1.3250 3291.9,, 3291.9,3291.9,,,,,,,
1.3300 2878.2,, 2878.2,2878.2,,,,,,,
1.3350 3225.0,, 3225.0,3225,,,,,,,
1.3400 3035.7,, 3035.7,3035.7,,,,,,,
1.3450 3076.6,, 3076.6,3076.6,,,,,,,
1.3500 3377.6,, 3377.6,3377.6,,,,,,,
1.3550 3333.2,, 3333.2,3333.2,,,,,,,
1.3600 3119.7,, 3119.7,3119.7,,,,,,,
1.3650 2601.0,, 2601.0,2601,,,,,,,
1.3700 2841.2,, 2841.2,2841.2,,,,,,,
1.3750 2895.6,, 2895.6,2895.6,,,,,,,
1.3800 2755.0,, 2755.0,2755,,,,,,,
1.3850 2806.8,, 2806.8,2806.8,,,,,,,
1.3900 2781.7,, 2781.7,2781.7,,,,,,,
1.3950 2768.3,, 2768.3,2768.3,,,,,,,
1.4000 2987.9,, 2987.9,2987.9,,,,,,,
1.4050 2606.1,, 2606.1,2606.1,,,,,,,
1.4100 2891.7,, 2891.7,2891.7,,,,,,,
1.4150 2959.1,, 2959.1,2959.1,,,,,,,
1.4200 2791.2,, 2791.2,2791.2,,,,,,,
1.4250 2679.8,, 2679.8,2679.8,,,,,,,
1.4300 2694.2,, 2694.2,2694.2,,,,,,,
1.4350 2577.6,, 2577.6,2577.6,,,,,,,
1.4400 2559.1,, 2559.1,2559.1,,,,,,,
1.4450 2666.7,, 2666.7,2666.7,,,,,,,
1.4500 2670.0,, 2670.0,2670,,,,,,,
1.4550 2751.7,, 2751.7,2751.7,,,,,,,
1.4600 2673.1,, 2673.1,2673.1,,,,,,,
1.4650 2761.4,, 2761.4,2761.4,,,,,,,
1.4700 2418.2,, 2418.2,2418.2,,,,,,,
1.4750 2765.1,, 2765.1,2765.1,,,,,,,
1.4800 2562.8,, 2562.8,2562.8,,,,,,,
1.4850 2396.8,, 2396.8,2396.8,,,,,,,
1.4900 2361.5,, 2361.5,2361.5,,,,,,,
1.4950 2166.9,, 2166.9,2166.9,,,,,,,
1.5000 1992.5,, 1992.5,1992.5,,,,,,,
1.5050 2203.2,, 2203.2,2203.2,,,,,,,
1.5100 2231.3,, 2231.3,2231.3,,,,,,,
1.5150 2127.0,, 2127.0,2127,,,,,,,
1.5200 2184.4,, 2184.4,2184.4,,,,,,,
1.5250 2157.3,, 2157.3,2157.3,,,,,,,
1.5300 2103.8,, 2103.8,2103.8,,,,,,,
1.5350 2084.4,, 2084.4,2084.4,,,,,,,
1.5400 2066.8,, 2066.8,2066.8,,,,,,,
1.5450 1931.8,, 1931.8,1931.8,,,,,,,
1.5500 2081.8,, 2081.8,2081.8,,,,,,,
1.5550 2181.7,, 2181.7,2181.7,,,,,,,
1.5600 2117.4,, 2117.4,2117.4,,,,,,,
1.5650 1738.7,, 1738.7,1738.7,,,,,,,
1.5700 2126.1,, 2126.1,2126.1,,,,,,,
1.5750 1804.9,, 1804.9,1804.9,,,,,,,
1.5800 1823.8,, 1823.8,1823.8,,,,,,,
1.5850 1858.9,, 1858.9,1858.9,,,,,,,
1.5900 1954.0,, 1954.0,1954,,,,,,,
1.5950 1486.2,, 1486.2,1486.2,,,,,,,
